node_1,node_2,edge
rachel,gordon,Batman gives Rachel two vials: one for Gordon and the other for mass production.
ducard,ra's al ghul,Ducard reappears and reveals himself to be the true Ra's al Ghul.
wayne enterprises,ra's al ghul,"Ra's steals a powerful microwave emitter from Wayne Enterprises,"
alfred,bruce,Alfred rescues Bruce when Ducard sets Wayne Manor aflame and leaves Bruce to die.
ra's al ghul,gotham's water supply,Ra's loads the emitter onto Gotham's monorail train to release the drug at the city's central water source.
batman,rachel,Batman rescues Rachel from a drugged mob and reveals his identity to her.
batman,gordon,"Sergeant Gordon is promoted to Lieutenant, shows Batman"
rachel,bruce,"Bruce gains Rachel's respect. However, she refuses to be with him, promising they can be together when Gotham no longer needs Batman."
batman,ra's al ghul,Batman confronts Ra's on the train as Gordon uses the Tumbler's cannons to destroy a section of the track.
batman,crane,Crane claims to work for Ra's al Ghul
bruce,earle,Bruce fires Earle and replaces him with Fox.
gordon,lieutenant,"Sergeant Gordon is promoted to Lieutenant,"
batman,criminal with joker playing cards,Batman promises to look into it and disappears into the night.
arnold flass,gordon's corrupt partner,"Cast member Mark Boone Junior plays Arnold Flass, Gordon's corrupt partner"
thomas wayne,bruce's late father,"Linus Roache portrays Thomas Wayne, Bruce's late father."
carl finch,district attorney,"Larry Holden portrays district attorney Carl Finch,"
gillian b. loeb,police commissioner,"Colin McFarlane plays Gillian B. Loeb, the police commissioner,"
jessica,william earle's secretary,"Christine Adams portrays Jessica, William Earle's secretary,"
asian prisoner,old asian prisoner,"Vincent Wong plays an old Asian prisoner,"
martha wayne,bruce's late mother,"Sara Stewart portrays Martha Wayne, Bruce's late mother,"
joe chill,waynes' killer,"Richard Brake plays Joe Chill, the Waynes' killer,"
high court judge faden,corrupt high court judge faden,"Gerard Murphy portrays corrupt High Court Judge Faden,"
bruce,gotham city,"Batman is the last person to meet Bruce when he leaves Gotham City,"
joffrey baratheon,young admirer of batman,"Jack Gleeson, who had previously co-starred with Bale in 2002's Reign of Fire and later found fame for his role as Joffrey Baratheon in the HBO series Game of Thrones, appears as a young admirer of Batman who is later saved by him from Ra's al Ghul's men;"
batman,gleeson,appears as a young admirer of Batman who is later saved by him from Ra’s al Ghul’s men; Gleeson was cast at Bale's recommendation.
league of shadows,"john foo, joey ansah, spencer wilding, dave legeno, khan bonfils, mark strange, grant guirey, rodney ryan and dean alexandrou",portray members of the League of Shadows.
humanity and realism,"warner bros., christopher nolan","intention to reinvent the film franchise of Batman by ""doing the origins story of the character, which is a story that's never been told before""."
origin film,bruce wayne,"Nolan stated his intention to reinvent the film franchise of Batman by ""doing the origins story of the character, which is a story that's never been told before""."
richard donner’s 1978 film superman,christopher nolan,"Nolan felt the previous films were exercises in style rather than drama, and described his inspiration as being Richard Donner’s 1978 film Superman, in its focus on depicting the character’s growth."
all-star supporting cast,christopher nolan,Nolan wanted an all-star supporting cast for Batman Begins to lend a more epic feel and credibility to the story.
epic feel and credibility,all-star supporting cast,Nolan wanted an all-star supporting cast for Batman Begins to lend a more epic feel and credibility to the story.
david s. goyer,warner bros.,signed on to write the script two months after Warner Bros. Hired Christopher Nolan to direct an untitled Batman film.
batman begins,epic feel and credibility,Goyer wanted to reboot the franchise by lending a more epic feel and credibility to the story.
christopher nolan,romantic character,"Nolan envisioned a large, sweeping film like Lawrence of Arabia and saw Batman as a romantic character."
batman begins,warner bros. requirements,"Nolan did not have a problem with the requirement that the film not be R-rated, as he wanted to make the film that he wanted to see when he was 11 years old."
batman begins,young bruce wayne falling into a well,"The early scene in Batman Begins of young Bruce Wayne falling into a well was adapted from 'The Man Who Falls', a short story by Denny O'Neil and Dick Giordano about Bruce's travels throughout the world."
batman begins,jeph loeb and tim sale's 'batman: the long halloween',"The writers considered having Harvey Dent in the film, but replaced him with the new character Rachel Dawes when they realized they 'couldn't do him justice.' The character was later portrayed by Aaron Eckhart in the 2008 sequel 'The Dark Knight.'"
batman begins,batman: year one,The film's events in the transpiring years were helped set up by the vacancy of Bruce Wayne's multi-year absence presented in Batman: Year One.
batman: year one,batman begins,"The film's Sergeant James 'Jim' Gordon was based on his comic book incarnation as seen in Year One. The writers of Batman Begins also used Frank Miller's Year One plot device, which was about a corrupt police force that led to Gordon and Gotham City’s need for Batman."
bruce,bats,"By ignoring the idea in the comics that Bruce saw a Zorro film with his parents before they were murdered, it emphasizes the importance of bats to Bruce and that becoming a superhero is a wholly original idea on his part."
vatnajökull glacier,bhutan,Filming began in March 2004 in the Vatnajökull glacier in Iceland (standing in for Bhutan).
london,gotham city,Nolan shot exteriors in London as he wanted the city to seem recognizable for representing Gotham City.
shepperton studios,batcave,"A Batcave set was built at Shepperton Studios with a size of 250 feet (76 m) long, 120 feet (37 m) wide, and 40 feet (12 m) high."
cardington,airship hangar,An airship hangar at Cardington was rented by Warner Bros. During April 2004 for filming the slum-district of 'the Narrows' and the feet of the monorails.
mentmore towers,wayne manor,"Mentmore Towers was chosen from twenty different locations for Wayne Manor, as Nolan and Crowley liked its white floors, which gave the impression of the manor as a memorial to Wayne's parents."
cardington,arkham,The building chosen to represent Arkham
crowley,memorial,"Crowley liked its white floors, which gave the impression of the manor as a memorial to Wayne's parents."
wayne's parents,memorial,...gave the impression of the manor as a memorial to Wayne's parents.
national institute for medical research building,arkham asylum,"[56] The building chosen to represent Arkham Asylum was the National Institute for Medical Research building in Mill Hill, northwest London, England."
abbey mills pumping stations,arkham's interiors,[53] The St Pancras railway station and the Abbey Mills Pumping Stations were used for Arkham's interiors.
senate house of university college london,courtrooms,[53] The Senate House of University College London was used for courtrooms.
lower wacker drive,tumbler pursuit,"[20] Some scenes, including the Tumbler pursuit, were filmed in Chicago at locations such as Lower Wacker Drive and 35 East Wacker."
franklin street bridge,closure of access to the narrows,Authorities agreed to raise Franklin Street Bridge for a scene where access to the Narrows is closed.[20]
bruce wayne,split personality,"The score for Batman Begins was composed by Hans Zimmer and James Newton Howard. Nolan originally invited Zimmer to compose the music, and Zimmer asked Nolan if he could invite Howard to compose as well, as they had always planned a collaboration."
bruce wayne,alter ego batman,"The two composers collaborated on separate themes for the 'split personality' of Bruce Wayne and his alter ego, Batman."
blade runner,batman begins,"source of inspiration for the attitude and style drawn from Blade Runner by Christopher Nolan, Paul Pfister, and two others."
christopher nolan,batman begins,director of the movie Batman Begins
paul pfister,batman begins,cinematographer for the movie Batman Begins
hans zimmer,composing,task performed by Hans Zimmer in relation to the movie Batman Begins
james newton howard,dramatic scenes,focus area for James Newton Howard's contribution to the music of the movie Batman Begins
action sequences,hans zimmer,area of expertise for Hans Zimmer's contribution to the music of the movie Batman Begins
boy soprano,music in some of the film's scenes where tragic memories of bruce wayne's parents are involved,role played by a boy soprano in the music for the movie Batman Begins
more than the normal number of cellos,hans zimmer's approach to developing the orchestra for the score of batman begins,reason behind using more than the normal number of cellos in the orchestra for Batman Begins
production designer nathan crowley,gotham city,"Nolan worked with Nathan Crowley to create the look of Gotham City. The city was designed as a large, modern metropolitan area that would reflect the various periods of architecture that the city had gone through by drawing elements from New York City, Chicago, and Tokyo."
gotham city,the narrows,The Narrows was based on the slummish nature of the (now demolished) walled city of Kowloon in Hong Kong.
production designer nathan crowley,tumbler,Crowley started the process of designing the Tumbler for the film by model bashing.
tumbler,six models of the tumbler,Six models of the Tumbler were built to 1:12 scale in the course of four months.
tumbler,steel 'test frame',"Following the scale model creation, a crew of over 30 people carved a full-size replica of the Tumbler out of a large block of Styrofoam in two months. The styrofoam model was used to create a steel 'test frame'."
steel 'test frame',speed,"The steel 'test frame' had to stand up to several standards, including having a speed of over 100 miles per hour (160 km/h)."
steel 'test frame',standards,"had to stand up to several standards including a speed of over 100 miles per hour, go from 0 to 60 miles per hour in 5 seconds, possess a steering system to make sharp turns at city corners, and withstand a self-propelled launch of up to 30 feet."
chevy v8 engine,tumbler,was included in the newly designed Tumbler configuration
truck axle,tumbler,was used for the rear axle of the Tumbler
front tires by hoosier,tumbler,were actually dirt racing tires used on the right rear of open wheel sprint cars and were included in the basic configuration of the newly designed Tumbler
4 rear 44/18.5-16.5 interco super swamper tsl tires,tumbler,were part of the suspension system of Baja racing trucks and were included in the basic configuration of the newly designed Tumbler
"$250,000",four street-ready race cars,was the cost to build each vehicle
hydraulics and flaps,flap version,were detailed in close-up shots where the vehicle propelled itself through the air
jet version,two of the four tumblers,"was a specialized version and had an actual jet engine mounted onto the vehicle, fueled by six propane tanks"
tumblers,streets of chicago,The professional drivers for the Tumblers practiced driving the vehicles for six months before they drove on the streets of Chicago for the film's scenes.
tumblers,immobile studio set,The interior of the Tumbler was an immobile studio set and not actually the interior of a street-capable Tumbler.
tumblers,miniature model,Another version of the Tumbler was a miniature model that was 1:6 scale of the actual Tumbler and was used to show the Tumbler flying across ravines and between buildings.
batsuit,neoprene undersuit,"The Batsuit's basic design was a neoprene undersuit, which was shaped by attaching molded cream latex sections."
batsuit,christian bale,"Costume designer Lindy Hemming and her crew worked on the Batsuit at an FX workshop codenamed 'Cape Town', a secured compound located at Shepperton Studios in London. The Batsuit's basic design was created by molding and sculpting Christian Bale prior to his physical training."
full body cast,sculpting with clay,team could work on a full body cast to avoid imperfections picked up by sculpting with clay
plastiline,full body cast,plastiline was used to smooth the surface of the full body cast
foam,team,"the team brewed different mixtures of foam to find the mixture that would be the most flexible, light, durable, and black"
black,foam,"however, the process to make the foam black reduced the foam's durability"
flowing cloak,director christopher nolan,"hemming's team created the cape out of their own version of parachute nylon that had electrostatic flocking, a process shared with the team by the British Ministry of Defence. The process was used by the London police force to minimize night vision detection."
cowl,director christopher nolan,"the cowl was designed by nolan, hemming, and costume effects supervisor graham churchyard"
thin enough,cowl,the cowl was created to be thin enough to allow motion but thick enough to avoid wrinkling when bale turned his head in the batsuit
man who has angst,cowl,"churchyard explained the cowl had been designed to show 'a man who has angst', so his character would be revealed through the mask."
keysi fighting method,fight choreographers for batman begins,"fight choreographers for batman begins, justo dieguez and andy norman, trained actors and stunt performers using the spanish keysi fighting method"
traditional stuntwork,computer-generated imagery,"In Batman Begins, Nolan preferred traditional stuntwork over computer-generated imagery."
the dark knight rises,batman's age and physical condition,"Due to Batman's age and physical condition, the method was modified in The Dark Knight Rises."
self-defense system,natural instincts,The self-defense system used in Batman Begins is based on the study and cultivation of natural instincts.
cg composite images,establishing shots,"In Batman Begins, there were several establishing shots that were CG composite images."
bats,real bats,"The bats depicted in the film were entirely digital (except in shots containing only one or two bats), as it was decided that directing large numbers of real bats on-set would be problematic;"
2005,industry experts,Many attributed the slump in 2005 to be a result of industry experts' expectations.
scale models,narrows,"For Batman Begins, scale models were used to represent the Narrows."
cg composite images,gotham's skyline,"In Batman Begins, there were several establishing shots that were CG composite images, such as Gotham's skyline,"
cg composite images,exterior shots of wayne tower,"In Batman Begins, there were several establishing shots that were CG composite images, such as exterior shots of Wayne Tower,"
cg composite images,some of the exterior monorail shots,"In Batman Begins, there were several establishing shots that were CG composite images, such as some of the exterior monorail shots,"
cg composite images,monorail sequence,"The climactic monorail sequence mixed live action footage, model work, and CGI."
movies delivered directly via the internet,theater attendance,creating an incipient demand for movies delivered directly via the Internet is leading to a decline in theater attendance due to the convenience of watching movies at home.
star wars: episode iii – revenge of the sith,top-grossing film of the summer,Star Wars: Episode III – Revenge of the Sith is expected to be the top-grossing film of the summer due to being the final live action Star Wars film at the time.
batman begins,reverses the box office slump in june,Batman Begins is expected to help reverse the box office slump in June.
industry experts,soft opening for batman begins,Industry experts express concerns over a possible soft opening for Batman Begins.
bale,lack of star power at the time,Bale's lack of star power at the time is seen as a possible detachment from audiences.
joker and penguin,iconic villains,The absence of iconic villains such as the Joker and Penguin that were portrayed by A-list celebrities are seen as possible detachments from audiences.
batman & robin,widely panned by critics,The previous film Batman & Robin was widely panned by critics and is credited with stalling the franchise since 1997.
batman begins,high-profile relationship with tom cruise,Some expressed concerns that Holmes' involvement with the film could derail the film’s financial prospect due to her high-profile relationship with Tom Cruise (whose film War of the Worlds opened the following weekend).
batman begins,possible detachments from audiences,Were portrayed by A-list celebrities were seen as possible detachments from audiences.
"tokyo, japan",batman begins,"Warner Bros. Held the world premiere for Batman Begins in Tokyo, Japan on May 31, 2005."
batman begins,the oprah winfrey show,Some also expressed concerns that Holmes' involvement with the film could derail the film’s financial prospect due to her high-profile relationship with Tom Cruise after his controversial appearance on The Oprah Winfrey Show.
batman begins,"october 18, 2005","The DVD of Batman Begins was released on October 18, 2005,"
batman begins,detective comics #27,"In addition to the film, the deluxe edition contained a small paperback booklet, the first Batman story, featured in Detective Comics #27,"
batman begins,bewitched,"The film held its position at the top of the sales chart for a second week, but fell to second place behind Bewitched on video rental charts."
bewitched,popularity,"Bewitched was ranked on video rental charts, indicating its popularity."
$167 million,batman begins,"By August 2006, Batman Begins had sold $167 million worth of DVDs."
"october 10, 2006",batman begins,Batman Begins was released on HD DVD on this date.
"july 8, 2008",batman begins limited edition giftset,A Limited Edition Giftset of Batman Begins was released on DVD and Blu-ray on this date.
$72.9 million,batman begins,Batman Begins earned $72.9 million in its first five days of release.
57% male,audience's demographic,The audience for Batman Begins was 57% male.
$3.16 million,batman begins imax gross,"In its first five days of release, Batman Begins grossed $3.16 million in its 55 IMAX theaters."
$28 million,batman begins,"In its second weekend, Batman Begins grossed $28 million."
$205 million,batman begins,Batman Begins grossed $205 million in North America.
$371.8 million,batman begins worldwide total,The worldwide total for Batman Begins was $371.8 million.
franchise high,batman begins five-day gross,Batman Begins' five-day gross beat the franchise high set by Batman Forever (1995).
batman begins,box office success,"The film Batman Begins grossed $205 million in North America and had a worldwide total of $371.8 million from its original release, earning $1.6 million more from its 2012 re-release. This makes it the fourth-highest-grossing Batman film as of August 2012, after Tim Burton's Batman and surpassed by The Dark Knight and The Dark Knight Rises."
batman begins,popularity in 2005,Batman Begins was the seventh-highest-grossing film of 2005 in the United States.
batman begins,audience response,"Review aggregator Rotten Tomatoes gives Batman Begins an approval rating of 85% based on 293 reviews, with an average rating of 7.7/10. Audiences polled by CinemaScore gave the film an average grade of 'A'."
batman begins,director christopher nolan,"Christopher Nolan directed Batman Begins, which understands the essence of one of the definitive superheroes."
christian bale,katie holmes,"The romantic subplot between Christian Bale and Katie Holmes in the context had a spark ""refreshingly free of Peter Parker/Mary Jane-style whining"" according to Total Film."
christian bale,batman's arsenal,"The darkness behind Batman's arsenal was assisted by the story, psychology and reality according to Kenneth Turan from Los Angeles Times."
liam neeson,batman's arsenal,"The story, psychology and reality assisted the darkness behind Batman's arsenal according to Kenneth Turan from Los Angeles Times."
katie holmes,liam neeson,Kenneth Turan from Los Angeles Times noted that Liam Neeson and Katie Holmes did not appear to fit their respective characters in 'being both comic-book archetypes and real people'.
christian bale,hollywood's latest batman,"According to James Berardinelli, Christian Bale's performance as Hollywood's latest Batman helped create more understanding into 'who [Batman] is and what motivates him'."
batsuit,batman,"The Batsuit is the iconic suit worn by Batman, portrayed by Christian Bale in this film."
batcave,batman,"The Batcave is a secret location belonging to Batman, depicted in the movie."
tumbler,batman,"The Tumbler is a high-tech vehicle used by Batman for transportation and combat purposes, featured in this film."
batsignal,batman,"The Batsignal is a symbol used by Batman to signal his presence or request assistance, showcased in the movie."
rachel dawes,bruce wayne,"Rachel Dawes is a character who has a relationship with both Bruce Wayne and Batman, portrayed by Maggie Gyllenhaal in the movie."
serpico new york,gotham city,"In the context of the review by Kyle Smith, Serpico New York is compared to Gotham City in this film, both representing corrupt cities from different time periods."
michael keaton,christian bale,Stephanie Zacharek compares Christian Bale's portrayal of Batman in this film to Michael Keaton's performance in earlier Batman movies.
tim burton,christopher nolan,"Tim Burton, the director of previous Batman films, acknowledges Christopher Nolan for capturing the true spirit of superhero movies in this film."
batman begins,the dark knight,"both films, directed by Christopher Nolan, have had a lasting influence on the superhero film genre. While Batman Begins heralded a trend of darker genre films that either retold back-stories or rebooted them altogether, The Dark Knight is considered one of the most influential films of the 2000s. This influence can be seen in the popularity of superhero origin stories and the increased acceptance of exploring the dark side of comic book lore."
christopher nolan,superhero film genre,"Nolan's Batman trilogy, particularly Batman Begins and The Dark Knight, has had a significant impact on the evolution of superhero films. His films have been cited as one of the most influential of the 2000s and have influenced the perception of different approaches to storytelling not only in the comic book film genre but also in other genres."
chris nolan's batman,superhero films,"Nolan's Batman trilogy, particularly Batman Begins and The Dark Knight, has had a significant impact on the evolution of superhero films. Kevin Feige, film producer and president of Marvel Studios, has stated that Nolan's Batman is the greatest thing that happened to superhero films because it bolstered everything."
darker genre films,superhero films,"Batman Begins, directed by Christopher Nolan, heralded a trend of darker genre films that either retold back-stories or rebooted them altogether. Filmmakers, screenwriters, and producers have cited this trend in other films, such as Casino Royale and the upcoming RoboCop, Red Sonja, and Grayskull."
superhero origin stories,superhero films,Batman Begins' influence can be seen in the popularity of superhero origin stories. This trend has become increasingly en vogue for the genre.
dark side of comic book lore,superhero films,"Batman Begins, directed by Christopher Nolan, explored the dark side of comic book lore. This exploration has become increasingly acceptable in superhero films."
superhero film genre,comic book films,The term 'superhero film' is often used interchangeably with the term 'comic book film.' Both terms refer to movies based on comic book characters or their adventures.
fear,scarecrow,"personified by the Scarecrow in Batman Begins, as fear affects all creatures"
bruce wayne,alfred,"Alfred provides a maternal figure of unconditional love despite the overall lack of focus on a mother figure in Bruce's life, as Bruce's search for justice requires him to learn from a proper father figure with Thomas Wayne and Ra's al Ghul being the two counterpoints"
bruce wayne,fear,the idea behind the film was 'a person who would confront his innermost fear and then attempt to become it'
fear,bruce wayne,"The theme of fear is shown to affect Bruce Wayne, as he rises above it to become Batman."
scarecrow,fear,"The Scarecrow and his deadly fear toxin personify the theme of fear, showing how it affects all creatures regardless of might."
batman begins,fear,"The film depicts how fear can affect all creatures regardless of might and intensifies the theme through its musical score by Zimmer and Howard, which eschews traditional heroic themes."
bruce wayne,split personality in the bat suit,The psychological investigation of Bruce Wayne's split personality in the bat suit is lightly touched upon in Batman Begins.
bruce wayne,right thing,"Bruce Wayne is a character constantly striving to do the right thing, not worn down by incessant reexamination, in Batman Begins."
