node_1,node_2,edge
piya ke bazaar mein,himesh reshammiya,The song 'Piya Ke Bazaar Mein' from the album 'Humshakals' by Himesh Reshammiya is sung by Himesh Reshammiya.
barbaad raat,shalmali kholgade,The song 'Barbaad Raat' from the album 'Humshakals' by Himesh Reshammiya is sung by Shalmali Kholgade.
khol de dil ki khidki,mika singh,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya is sung by Mika Singh.
look into my eyes,neeti mohan,The song 'Look into My Eyes' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeti Mohan.
caller tune,neeraj shridhar,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeraj Shridhar.
piya ke bazaar mein,himesh reshammiya,The song 'Piya Ke Bazaar Mein' from the album 'Humshakals' by Himesh Reshammiya is sung by Himesh Reshammiya.
barbaad raat,shalmali kholgade,The song 'Barbaad Raat' from the album 'Humshakals' by Himesh Reshammiya is sung by Shalmali Kholgade.
khol de dil ki khidki,mika singh,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya is sung by Mika Singh.
look into my eyes,neeti mohan,The song 'Look into My Eyes' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeti Mohan.
caller tune,neeraj shridhar,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeraj Shridhar.
piya ke bazaar mein,himesh reshammiya,The song 'Piya Ke Bazaar Mein' from the album 'Humshakals' by Himesh Reshammiya is sung by Himesh Reshammiya.
barbaad raat,shalmali kholgade,The song 'Barbaad Raat' from the album 'Humshakals' by Himesh Reshammiya is sung by Shalmali Kholgade.
khol de dil ki khidki,mika singh,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya is sung by Mika Singh.
look into my eyes,neeti mohan,The song 'Look into My Eyes' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeti Mohan.
caller tune,neeraj shridhar,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeraj Shridhar.
piya ke bazaar mein,himesh reshammiya,The song 'Piya Ke Bazaar Mein' from the album 'Humshakals' by Himesh Reshammiya is sung by Himesh Reshammiya.
barbaad raat,shalmali kholgade,The song 'Barbaad Raat' from the album 'Humshakals' by Himesh Reshammiya is sung by Shalmali Kholgade.
khol de dil ki khidki,mika singh,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya is sung by Mika Singh.
look into my eyes,neeti mohan,The song 'Look into My Eyes' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeti Mohan.
caller tune,neeraj shridhar,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeraj Shridhar.
piya ke bazaar mein,himesh reshammiya,The song 'Piya Ke Bazaar Mein' from the album 'Humshakals' by Himesh Reshammiya is sung by Himesh Reshammiya.
barbaad raat,shalmali kholgade,The song 'Barbaad Raat' from the album 'Humshakals' by Himesh Reshammiya is sung by Shalmali Kholgade.
khol de dil ki khidki,mika singh,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya is sung by Mika Singh.
look into my eyes,neeti mohan,The song 'Look into My Eyes' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeti Mohan.
caller tune,neeraj shridhar,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeraj Shridhar.
piya ke bazaar mein,himesh reshammiya,The song 'Piya Ke Bazaar Mein' from the album 'Humshakals' by Himesh Reshammiya is sung by Himesh Reshammiya.
barbaad raat,shalmali kholgade,The song 'Barbaad Raat' from the album 'Humshakals' by Himesh Reshammiya is sung by Shalmali Kholgade.
khol de dil ki khidki,mika singh,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya is sung by Mika Singh.
look into my eyes,neeti mohan,The song 'Look into My Eyes' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeti Mohan.
caller tune,neeraj shridhar,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeraj Shridhar.
piya ke bazaar mein,himesh reshammiya,The song 'Piya Ke Bazaar Mein' from the album 'Humshakals' by Himesh Reshammiya is sung by Himesh Reshammiya.
barbaad raat,shalmali kholgade,The song 'Barbaad Raat' from the album 'Humshakals' by Himesh Reshammiya is sung by Shalmali Kholgade.
khol de dil ki khidki,mika singh,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya is sung by Mika Singh.
look into my eyes,neeti mohan,The song 'Look into My Eyes' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeti Mohan.
caller tune,neeraj shridhar,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeraj Shridhar.
piya ke bazaar mein,himesh reshammiya,The song 'Piya Ke Bazaar Mein' from the album 'Humshakals' by Himesh Reshammiya is sung by Himesh Reshammiya.
barbaad raat,shalmali kholgade,The song 'Barbaad Raat' from the album 'Humshakals' by Himesh Reshammiya is sung by Shalmali Kholgade.
khol de dil ki khidki,mika singh,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya is sung by Mika Singh.
look into my eyes,neeti mohan,The song 'Look into My Eyes' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeti Mohan.
caller tune,neeraj shridhar,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeraj Shridhar.
piya ke bazaar mein,himesh reshammiya,The song 'Piya Ke Bazaar Mein' from the album 'Humshakals' by Himesh Reshammiya is sung by Himesh Reshammiya.
barbaad raat,shalmali kholgade,The song 'Barbaad Raat' from the album 'Humshakals' by Himesh Reshammiya is sung by Shalmali Kholgade.
khol de dil ki khidki,mika singh,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya is sung by Mika Singh.
look into my eyes,neeti mohan,The song 'Look into My Eyes' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeti Mohan.
caller tune,neeraj shridhar,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeraj Shridhar.
piya ke bazaar mein,himesh reshammiya,The song 'Piya Ke Bazaar Mein' from the album 'Humshakals' by Himesh Reshammiya is sung by Himesh Reshammiya.
barbaad raat,shalmali kholgade,The song 'Barbaad Raat' from the album 'Humshakals' by Himesh Reshammiya is sung by Shalmali Kholgade.
khol de dil ki khidki,mika singh,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya is sung by Mika Singh.
look into my eyes,neeti mohan,The song 'Look into My Eyes' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeti Mohan.
caller tune,neeraj shridhar,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeraj Shridhar.
piya ke bazaar mein,himesh reshammiya,The song 'Piya Ke Bazaar Mein' from the album 'Humshakals' by Himesh Reshammiya is sung by Himesh Reshammiya.
barbaad raat,shalmali kholgade,The song 'Barbaad Raat' from the album 'Humshakals' by Himesh Reshammiya is sung by Shalmali Kholgade.
khol de dil ki khidki,mika singh,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya is sung by Mika Singh.
look into my eyes,neeti mohan,The song 'Look into My Eyes' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeti Mohan.
caller tune,neeraj shridhar,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeraj Shridhar.
