node_1,node_2,edge
satyamev jayate 2,appeasement filmmaking,"Tatsam Mukherjee of Firstpost gave the film a rating of 0/5 and wrote, 'Satyamev Jayate 2 is an ugly exhibition of appeasement filmmaking, where a director is trying to tick off as many boxes of the audience he can appease, using the most tired tropes in the history of Hindi cinema'."
satyamev jayate 2,"dangerous idea of justice being doled out by men arrogating to themselves the power to judge, jury, executioner","Shubhra Gupta from The Indian Express gave the film a rating of 0.5/5 and wrote, 'Abraham strides through this thing with his standard mix of fixed-frown-and-swinging-fists. Only once or twice does he do the bare-bodied superhero who can take on all comers with a teeny dimpled nudge-wink. The rest is a string of tired stereotypes and bad story-telling, refreshing the dangerous idea of justice being doled out by men arrogating to themselves the power to judge, jury, executioner'"
satyamev jayate 2,dangerous ideas about instant justice and patriotism,"Saibal Chatterjee from NDTV gave the film a rating of 1/5 and stated, 'The shoddy cinematic qualities are only one aspect of Satyameva Jayate 2; The film also peddles dangerous ideas about instant justice and patriotism. No Hindi film in living memory has misused the tricolour'"
satyamev jayate 2,soundtrack,"Saibal Chatterjee from NDTV gave the film a rating of 1/5 and criticized the soundtrack by writing, 'The soundtrack is shoddy and ear-splitting'"
satyamev jayate 2,dialogues,"Saibal Chatterjee from NDTV gave the film a rating of 1/5 and criticized the dialogues by writing, 'The dialogues are clearly the handiwork of a third-rate rhymester. The characters do not speak, they howl'"
satyamev jayate 2,tricolour,"Saibal Chatterjee from NDTV gave the film a rating of 1/5 and stated, 'No Hindi film in living memory has misused the tricolour'"
satyameva jayate 2,national flag,invokes the national flag for the purpose of justifying extra-judicial means of punishing the corrupt
satyameva jayate 2,"loud, screeching, bloated mess",Monika Rawal Kukreja of Hindustan Times called Satyameva Jayate 2 a ‘‘
satyameva jayate 2,film no one should have to tolerate,Monika Rawal Kukreja of Hindustan Times called Satyameva Jayate 2 a ‘‘
satyameva jayate 2,shoddy and sloppy depiction of jingoism and vigilantism,"Stutee Ghosh from The Quint gave the film a rating of 1/5 and wrote, ‘‘Satyameva Jayate 2 is a shoddy and sloppy depiction of jingoism and vigilantism at its most shameless’’. "
satyameva jayate 2,dated circa 1990s script,"Syed Firdaus Ashraf of Rediff gave the film a rating of 1.5/5 and criticized its script by stating, ‘‘Satyamev Jayate 2 has a dated circa 1990s script which won't find acceptance with today's generations’’. "
satyameva jayate 2,passable item song kusu kusu performed by nora fatehi,"Syed Firdaus Ashraf of Rediff gave the film a rating of 1.5/5 and criticized its script by stating, ‘‘The only saving grace in the film is a passable item song Kusu Kusu performed by Nora Fatehi’’. "
satyameva jayate 2,despite being soaked in blood and,"Anuj Kumar from The Hindu wrote, ‘‘Despite being soaked in blood and''"
injustice,empathy,"Despite being soaked in blood and tears, the cases of injustice have been so mechanically handled that they fail to evoke any empathy for the characters"
injustice,society,references to the secular fabric of society and women’s safety sound gratuitous
dialogue,speech,The dialogue is screamed rather than spoken and competes with the blaring background music
director,canvas,The director Zaveri throws everything in his powers at his barren canvas.
scene,angles,By shooting the same scene from ten angles
scene,gimmicks,"and deploying rapid zooms and editing gimmicks, Zaveri hopes that the rampant tackiness will not be apparent"
