node_1,node_2,edge
stargate,independence day: resurgence,"both movies involved in the collaboration between James A. Woods, Nicolas Wright and Emmerich"
locusts,bees,new way of depicting the alien invaders in Independence Day: Resurgence
steven hiller,colonel steven hiller (dead),"Explanation for the absence of Will Smith's character in the sequel is given due to the death of his character, who had been promoted to colonel, 11 years after the events of the first film when personally testing the first experimental prototype fighter designed with alien technology for the ESD."
will smith,steven hiller (dead),"Steven Hiller's character, played by Will Smith, is dead in the sequel due to his death in the movie."
will smith,scheduling conflicts with suicide squad,"Will Smith declined the role in Independence Day: Resurgence due to scheduling conflicts with Suicide Squad, which was also in production at that time."
jeff goldblum,jeff goldblum,Jeff Goldblum is reprising his role from the first Independence Day movie.
jamie kennedy,jamie kennedy,"Jamie Kennedy is returning to play the character of Jimmy Carnahan, who previously appeared in Independence Day and Daylight."
bill pullman,bill pullman,Bill Pullman is reprising his role as President Thomas J. Whitmore from the first Independence Day movie.
independence day: resurgence,steven hiller (dead),"The absence of Will Smith's character in Independence Day: Resurgence is explained due to the death of his character, Steven Hiller."
independence day: resurgence,steven hiller (character),"The explanation for the absence of Will Smith's character from Independence Day: Resurgence is given due to his promotion to colonel, 11 years after the events of the first film when personally testing the first experimental prototype fighter designed with alien technology for the ESD."
independence day: resurgence,will smith,"The reason behind Will Smith's absence in Independence Day: Resurgence is explained due to scheduling conflicts with Suicide Squad, which was also in production at that time."
independence day: resurgence,jeff goldblum,Jeff Goldblum is returning to play his character from the first Independence Day movie in Independence Day: Resurgence.
independence day: resurgence,jamie kennedy,Jamie Kennedy is reprising his role as Jimmy Carnahan in Independence Day: Resurgence.
independence day: resurgence,bill pullman,Bill Pullman is returning to play his character from the first Independence Day movie in Independence Day: Resurgence.
independence day: resurgence,gay character,It is officially confirmed that a gay character will be featured in Independence Day: Resurgence.
jasmine dubrow,vivica a. fox,Vivica A. Fox will reprise the role of Jasmine Dubrow from the previous film in 'Independence Day: Resurgence'
charlie,travis tope,Newcomer Travis Tope has been set to play the role of Charlie in 'Independence Day: Resurgence'
president's daughter,maika monroe,Maika Monroe will play the role of the President's daughter in 'Independence Day: Resurgence'
stepson,jessie usher,Jessie Usher has been added to the cast to play the role of the stepson of Smith's character in 'Independence Day: Resurgence'
new president,sela ward,Sela Ward's casting as the new President of the United States has been confirmed for 'Independence Day: Resurgence'
daisy,mckenna grace,Mckenna Grace has joined the cast to play Daisy in 'Independence Day: Resurgence'
secretary of defense tanner,patrick st. esprit,Patrick St. Esprit has been cast as Secretary of Defense Tanner in 'Independence Day: Resurgence'
general,william fichtner,"William Fichtner has been cast to play a General in 'Independence Day: Resurgence', with the role planned to be larger if more films are made."
william fichtner,general,"In May 2015, it was announced that William Fichtner had been cast in a role that is planned to be larger if more films are made. The specific role he will be playing is that of a General."
angelababy,independence day: resurgence,"Chinese actress and model Angelababy was announced to be joining the cast of Independence Day: Resurgence on June 3, 2015 via a tweet from director Roland Emmerich."
bonneville salt flats,first film location,Emmerich fell in love with Bonneville Salt Flats while looking for a unique location for shooting the first film.
bonneville salt flats,new film location,Filming at Bonneville Salt Flats was also chosen for the climactic battle scene in the new film due to Emmerich's fondness for the area.
bonneville salt flats,disappointment,"Emmerich was slightly disappointed by the nature and color of Bonneville Salt Flats because a windstorm had occurred around the area, which blew a lot of dirt into the salt and subsequently turned it into a shade of beige."
location,new mexico,The producers decided to shoot the film largely in New Mexico because of the availability of regional filming and the state offers a 25% movie tax credit.
location,rural new mexico,Location filming did take place in rural New Mexico.
location,utah and nevada border,Location filming also took place in the Utah and Nevada border.
filming,"april 20, 2015","Filming began on April 20, 2015."
filming,"august 22, 2015","Filming wrapped on August 22, 2015."
additional scenes,early 2016,Some scenes were also filmed in early 2016 in Los Angeles.
venue,albuquerque studios,Albuquerque Studios was a major venue for the film.
india,potential protests and legal action from indian religious groups and activists,The filmmakers refrained from shooting in India or portraying any prominent Indian monuments as being damaged to avoid potential protests and legal action from Indian religious groups and activists.
india,prominent indian monuments,The filmmakers refrained from shooting in India or portraying any prominent Indian monuments as being damaged to avoid potential protests and legal action from Indian religious groups and activists.
europe,being damaged,"The filmmakers refrained from shooting in India or portraying any prominent Indian monuments as being damaged to avoid potential protests and legal action from Indian religious groups and activists. Originally, parts of Dubai were planned to fall on Paris in the scene depicting the mothership destroying Europe while using Asian monuments pulled out by its gravitational pull."
paris,being damaged,"The filmmakers refrained from shooting in India or portraying any prominent Indian monuments as being damaged to avoid potential protests and legal action from Indian religious groups and activists. Originally, parts of Dubai were planned to fall on Paris in the scene depicting the mothership destroying Europe while using Asian monuments pulled out by its gravitational pull."
london,being damaged,"Following the November 2015 Paris attacks, filmmakers reconsidered and instead had landmarks of Dubai fall on London. Emmerich said, ""After the attacks, we felt it wasn't right to have the Burj Khalifa crashing on the Eiffel Tower, so we dumped it on the London Eye instead. The English can take it."" "
dubai,landmarks falling,"Following the November 2015 Paris attacks, filmmakers reconsidered and instead had landmarks of Dubai fall on London. Emmerich said, ""After the attacks, we felt it wasn't right to have the Burj Khalifa crashing on the Eiffel Tower, so we dumped it on the London Eye instead. The English can take it."" "
burj khalifa,not falling on the eiffel tower,"Following the November 2015 Paris attacks, filmmakers reconsidered and instead had landmarks of Dubai fall on London. Emmerich said, ""After the attacks, we felt it wasn't right to have the Burj Khalifa crashing on the Eiffel Tower, so we dumped it on the London Eye instead. The English can take it."" "
independence day,resurgence,"Both films have the same supervisor Volker Engel and producer Marc Weigert from Uncharted Territory, LLC for visual effects."
engel,white house down,The Ncam camera tracking system was used on set to provide animation previews to the cast and crew and gather data for the effects companies in both films.
engel,independence day,"Wanted miniatures on at least one scene in Resurgence, but mostly relied on computer-generated effects which was less than half of the budget."
engel,white house down,The Ncam camera tracking system was used on set to provide animation previews to the cast and crew and gather data for the effects companies in both films.
scanline vfx,independence day,Was one of the 15 effects houses coordinated by Uncharted Territory and was responsible for creating detailed models of London and Singapore out of thousands of reference photographs and even Lidar scans to realistically destroy both cities in Resurgence.
scanline vfx,independence day,Was mainly responsible for the mothership landing in the original film.
weta digital,resurgence,Mainly responsible for designing the aliens and carrying out the climactic battle scene in Resurgence.
